"gene_id","logFC","logCPM","LR","PValue","FDR"
"ENSG00000151364",-2.80874470626449,1.48778018493445,144.652043837469,2.55878278144521e-33,2.47386387886751e-32
"ENSG00000156170",1.09053733408447,4.5235782403812,144.624468873611,2.59455028369563e-33,2.50687461703758e-32
"ENSG00000206432",-1.82722301983152,1.89677142669913,144.548661588256,2.69547782243005e-33,2.60276282541088e-32
"ENSG00000126768",1.02202117529563,4.81849197461205,144.519524914097,2.73530588797689e-33,2.63859172254701e-32
"ENSG00000261716",1.66457901227247,2.7369931246061,144.519020264974,2.73600087292601e-33,2.63859172254701e-32
"ENSG00000011465",-1.85006270048769,10.5592856736064,144.405024732409,2.89760448107925e-33,2.79269745242595e-32
"ENSG00000138640",-1.67438187526561,5.73609583937074,144.338297262041,2.99659333997549e-33,2.88630075915294e-32
"ENSG00000112695",0.721713036263575,6.32137148331194,144.224490940108,3.17328825479051e-33,3.05458669912503e-32
"ENSG00000137699",-2.49322012035783,7.26278310981151,144.221093129055,3.17872089597215e-33,3.0579096968106e-32
"ENSG00000127528",-1.72288913955897,5.90589465471095,144.151395656876,3.2922330352614e-33,3.16513562045056e-32
"ENSG00000111696",-1.14359646669631,4.43514289158883,144.092686555721,3.39098881442237e-33,3.2580502361345e-32
"ENSG00000018408",-1.01164728544117,6.77587382523899,143.813435547897,3.90283798196697e-33,3.7475011468638e-32
"ENSG00000223658",-1.86532416252653,0.265560316952704,143.811589494683,3.90646680385071e-33,3.74865428536078e-32
"ENSG00000140650",0.961644799624805,3.49030054180164,143.749257642943,4.03099444399155e-33,3.86574870902047e-32
"ENSG00000082175",-3.3062023146656,5.89473304810892,143.62508091598,4.29103413865418e-33,4.112573997568e-32
"ENSG00000247572",-0.992977743413496,2.92679905291112,143.609345669671,4.3251612775225e-33,4.14271030551783e-32
"ENSG00000162998",-1.81419578406537,4.8095138262262,143.54647946848,4.46423786348338e-33,4.27326922580182e-32
"ENSG00000144867",0.778698810495299,6.22279326725054,143.44519014986,4.69778605931521e-33,4.49404069119125e-32
"ENSG00000135338",-1.47564433413279,3.8195811787428,143.323379653903,4.9948912273906e-33,4.77530158209975e-32
"ENSG00000285053",1.314148898173,0.574348045293542,143.201096007909,5.31205348555054e-33,5.07537783520423e-32
"ENSG00000272886",-0.870507647301572,5.41799166962541,143.198012182257,5.32030703991067e-33,5.08012001831916e-32
"ENSG00000077585",1.12232966969857,5.15371863707457,143.154760419074,5.43742662132941e-33,5.18874332715241e-32
"ENSG00000007237",-1.40029836359166,6.14505664403284,143.095481749301,5.60214480645038e-33,5.34262605383533e-32
"ENSG00000153823",-2.01621316454885,4.10487060374055,143.061518556576,5.69875770907537e-33,5.43140858198294e-32
"ENSG00000247077",0.796947907081074,5.4677032320436,143.049940136891,5.73207352166775e-33,5.45979118905305e-32
"ENSG00000264230",-3.17578967400081,1.62269032054693,143.01364157724,5.83778702409126e-33,5.55705497237787e-32
"ENSG00000197451",0.942900292915487,7.06209746178022,142.966722124636,5.97732631796913e-33,5.68637821007044e-32
"ENSG00000106636",0.798348621313597,6.81306077022986,142.730128166149,6.73344745507875e-33,6.40175053610935e-32
"ENSG00000155393",0.771175459962398,4.56724768898952,142.699741061656,6.83725158105394e-33,6.49644088685987e-32
"ENSG00000144591",0.865893375865825,5.52499733227948,142.61197956428,7.14612330045472e-33,6.78574069858677e-32
"ENSG00000165490",1.42091656588016,2.56586696844753,142.607245691139,7.16317503129741e-33,6.79775184285385e-32
"ENSG00000151422",-1.18314233509001,4.79526703536182,142.236437902074,8.633425379519e-33,8.18796608475266e-32
"ENSG00000036530",-1.38658794590581,0.746782191153418,142.193597176655,8.82166190267857e-33,8.3613541913663e-32
"ENSG00000136982",1.31689455274046,2.99787334939229,142.157316779837,8.98427952370195e-33,8.51026232183792e-32
"ENSG00000272758",-1.27440496284489,0.794071297478036,141.999852364114,9.72553736893852e-33,9.20676253687375e-32
"ENSG00000136463",0.987523667655548,4.46469580659871,141.996574689384,9.74159990960729e-33,9.21631756154023e-32
"ENSG00000184916",-1.18374303327786,5.53277320274118,141.981593909927,9.81535298355371e-33,9.28040723001037e-32
"ENSG00000221866",-2.64177680868721,5.50621283569366,141.878538100482,1.03380762491635e-32,9.76865956469303e-32
"ENSG00000136628",0.845275713110033,7.71527566939755,141.773902841858,1.08973025881091e-32,1.02907860526241e-31
"ENSG00000261485",-1.27880904547477,0.372850423690814,141.673140693419,1.14644048405975e-32,1.08197072578744e-31
"ENSG00000204789",-2.03575879680998,3.60910767980148,141.629541613183,1.17188462903721e-32,1.10530841003877e-31
"ENSG00000124217",0.85787856037037,3.93858540323855,141.483024466696,1.2616019174268e-32,1.18920229579181e-31
"ENSG00000168275",0.888151509183966,3.72671804829242,141.451304654606,1.28191206103986e-32,1.20760965359703e-31
"ENSG00000110900",-1.6711250845223,3.13722426114819,141.274761956356,1.40107528586716e-32,1.31906112279201e-31
"ENSG00000170540",0.824787310108133,7.78129591802657,141.129421897894,1.50744722530209e-32,1.41834156969313e-31
"ENSG00000106823",-2.16423154726462,6.04547223991807,141.116491641168,1.51729319397853e-32,1.42673610931964e-31
"ENSG00000267169",-1.06850603767955,0.830020219793973,141.052817958195,1.5667248568535e-32,1.47232086365295e-31
"ENSG00000073350",1.52726368573675,6.33339274021435,141.041941252378,1.57532837650783e-32,1.47950548255967e-31
"ENSG00000140443",-1.62825952075231,7.05028314863551,140.978351427635,1.62658226780748e-32,1.52671308297553e-31
"ENSG00000114631",1.57560052484917,5.29306683469801,140.962819616359,1.63935239798554e-32,1.53776433930114e-31
"ENSG00000122218",0.817241332653749,8.54321071760191,140.952562658354,1.64784050831321e-32,1.54478794464821e-31
"ENSG00000092607",-1.82724111825819,4.0023646065539,140.936780057551,1.66098727445961e-32,1.55616768917817e-31
"ENSG00000086598",0.711831119840574,8.37297218962367,140.876281211902,1.71236135106585e-32,1.60332681991854e-31
"ENSG00000143727",0.637452989485521,6.25560900794107,140.868761276692,1.71885714091678e-32,1.60843359125789e-31
"ENSG00000003249",1.71453470035101,5.19195975495469,140.834431444784,1.74882603596003e-32,1.63548600819036e-31
"ENSG00000177181",1.91906562967769,2.50056414374964,140.823221341097,1.75872485521296e-32,1.64283910089188e-31
"ENSG00000117016",-1.67590365515531,3.86200828566894,140.823117589647,1.7588167317191e-32,1.64283910089188e-31
"ENSG00000165731",2.4427434912688,5.00269228724745,140.797582348933,1.78157591807701e-32,1.66309142533912e-31
"ENSG00000113240",-1.03226395520646,4.70702727951977,140.779713410655,1.79767718376267e-32,1.67710789832602e-31
"ENSG00000109084",1.56030604901776,5.06259890007075,140.768111108134,1.80820957864743e-32,1.68591521100944e-31
"ENSG00000147421",-0.944740534064104,4.24505749383482,140.73867493287,1.83520903606778e-32,1.71005597567209e-31
"ENSG00000186310",-1.2861956968601,2.31787335148022,140.688763531392,1.88191336601111e-32,1.75251763396933e-31
"ENSG00000113739",-2.8245563511058,8.05960422016466,140.456351798475,2.11554015276034e-32,1.96889330672813e-31
"ENSG00000143248",-1.35431359160957,7.48832363547851,140.427427633093,2.14657556675762e-32,1.99657390064685e-31
"ENSG00000087274",-0.65731438985498,8.03073929188715,140.418557094789,2.15618451674037e-32,2.00430396980562e-31
"ENSG00000100567",0.704880871132415,6.30608965352431,140.402619241134,2.17355729657421e-32,2.01923734410986e-31
"ENSG00000156261",0.700839264898282,7.41957425992282,140.300560282763,2.28817187146972e-32,2.12436349677481e-31
"ENSG00000137831",-0.93004944416143,6.67781439418823,140.29943434142,2.28946946802674e-32,2.12436349677481e-31
"ENSG00000143537",1.14979021744,7.99554604039271,140.183282004085,2.4273610905639e-32,2.25095827257097e-31
"ENSG00000176058",1.41519346596269,4.72025342630618,140.179110685309,2.43246471402731e-32,2.25433704589326e-31
"ENSG00000135245",1.56274803257938,5.13089541801007,140.172600975874,2.44045081716197e-32,2.26038156070671e-31
"ENSG00000108298",1.74976497437403,10.973990194259,140.158770371169,2.45750533083122e-32,2.27471997328265e-31
"ENSG00000114784",-0.685837554333059,5.28077948846306,140.157661360668,2.45887800220774e-32,2.27471997328265e-31
"ENSG00000149657",0.923996704388047,5.90622076331787,140.146527905713,2.47270093292843e-32,2.28613786852785e-31
"ENSG00000116521",0.762961458103547,6.29205531863058,140.109848463842,2.51879306115222e-32,2.32735875907781e-31
"ENSG00000164934",0.996088300713197,5.75118882237152,139.929743026216,2.75789257920896e-32,2.54676204682933e-31
"ENSG00000067225",0.989655023913339,9.90884846261664,139.855910156135,2.86235156095036e-32,2.64164423796016e-31
"ENSG00000132326",-1.45130486718465,5.98505432820777,139.790350842189,2.95841711038741e-32,2.72867145665362e-31
"ENSG00000253552",-1.65873656445606,1.76171489698339,139.680824532277,3.12615560160789e-32,2.88166223813886e-31
"ENSG00000176692",-2.16072906493914,1.21530991365005,139.6310978009,3.20541941063803e-32,2.95296394392907e-31
"ENSG00000101311",-2.46152664006487,2.75462493650245,139.565584290712,3.31292372772505e-32,3.05018141658168e-31
"ENSG00000124226",0.820121738546075,6.755180951174,139.487260067369,3.44619252318454e-32,3.17099002133309e-31
"ENSG00000127124",-0.971970825704887,4.92034472600077,139.405264372251,3.59145633390123e-32,3.30268527667867e-31
"ENSG00000163170",0.923742939468738,2.16845179717453,139.403148062913,3.59528557347488e-32,3.30423864609834e-31
"ENSG00000160298",1.32276788288305,2.70842116049512,139.318845647979,3.75118916235642e-32,3.44547059290798e-31
"ENSG00000168894",0.793612346398568,5.86264665068775,139.171805905878,4.03946975272238e-32,3.70805071236823e-31
"ENSG00000148459",0.929294686046691,2.32638369756837,139.110553980971,4.16600043738217e-32,3.82192791165661e-31
"ENSG00000166436",-1.20337308677376,4.15909728124164,139.079326127808,4.23202697763939e-32,3.88019575622044e-31
"ENSG00000123219",1.48427770224688,1.92026001449219,138.987758335637,4.43172851201842e-32,4.06088357421747e-31
"ENSG00000188368",1.51394820094166,0.988469528353404,138.949071743772,4.51890742495083e-32,4.13831142593362e-31
"ENSG00000128165",1.87524509269404,3.78177909587763,138.910156386983,4.60833227851559e-32,4.21654392928635e-31
"ENSG00000056998",-3.02954232515466,6.73722642589853,138.909525399986,4.60979673098146e-32,4.21654392928635e-31
"ENSG00000115216",0.578379197840042,7.06434962377386,138.885598096363,4.66567421390633e-32,4.26512787819502e-31
"ENSG00000226419",-1.23696113671574,1.21855895528123,138.852689565596,4.74363374430788e-32,4.33382869894163e-31
"ENSG00000123136",1.13970672563606,5.6974081086629,138.845829435403,4.76004860672706e-32,4.34625372488857e-31
"ENSG00000139684",-0.799380678985257,6.59730048040759,138.812554695419,4.84047774200453e-32,4.41707897970154e-31
"ENSG00000125999",3.96228844093001,4.7778798156623,138.760484603775,4.96907372019698e-32,4.53174827169766e-31
"ENSG00000132432",0.994855131894852,5.65183783427806,138.699953894475,5.12286537245247e-32,4.66924683297911e-31
"ENSG00000265519",-1.31488994537639,1.8430848451831,138.657831591976,5.23268657426378e-32,4.76652983519957e-31
"ENSG00000099256",-1.29931443728763,2.5945051453473,138.514776519685,5.62353965384942e-32,5.11954317543839e-31
"ENSG00000198046",-1.7539811025864,3.21421332837059,138.375043094842,6.03349004203025e-32,5.48951598402752e-31
"ENSG00000152527",-1.83968440268804,4.28663497456348,138.350176089111,6.10951708559752e-32,5.55541482930658e-31
"ENSG00000112029",1.15631603021703,3.38459577134174,138.315995646655,6.21558454036947e-32,5.64853592132458e-31
"ENSG00000115884",1.8444456094185,8.71454154535308,138.243546727436,6.44653346814354e-32,5.85496922047861e-31
"ENSG00000185803",1.36644200650474,5.6537386291015,138.19119374152,6.61874498494338e-32,6.00784377234132e-31
"ENSG00000166444",-1.25241213628268,5.83352540520612,138.152566136046,6.74875067554035e-32,6.12225090660065e-31
"ENSG00000135144",-1.91725215774861,4.0979466694672,138.102105112518,6.92243801423402e-32,6.27612700762027e-31
"ENSG00000273729",-1.32941350459858,0.462369514121698,138.088604122241,6.96966190316727e-32,6.31523355545203e-31
"ENSG00000110171",1.1718448150547,4.8992902824541,138.073194580348,7.02395539301119e-32,6.36069626205823e-31
"ENSG00000180596",2.3264474016915,2.44253769946706,137.90308851494,7.65215487662333e-32,6.92551414390763e-31
"ENSG00000227372",-0.976146067627687,4.72751922390208,137.880535566,7.73955659343631e-32,7.00051281796466e-31
"ENSG00000203865",-1.04404446529344,2.77721395383865,137.804716312407,8.04077276219277e-32,7.26870793022579e-31
"ENSG00000123094",-1.24693506106139,4.90986654036417,137.786246328704,8.11590945433875e-32,7.33233715476831e-31
"ENSG00000077721",0.667345387120116,6.21687978483978,137.613495032655,8.85356667284936e-32,7.99409762741487e-31
"ENSG00000276291",-0.921777432219426,2.35926374757635,137.589465054235,8.961355265704e-32,8.08669347179835e-31
"ENSG00000160404",1.02465198381569,3.86030622537065,137.545108891817,9.16377770995819e-32,8.26452849542958e-31
"ENSG00000166548",-0.908799971921953,5.21079327386678,137.525111237285,9.25652783181189e-32,8.34330354484388e-31
"ENSG00000131351",0.919328673188885,3.1273216282758,137.460928821893,9.56059866010826e-32,8.61234791785715e-31
"ENSG00000064309",-1.7906772002873,4.33584077810732,137.438809446933,9.66768970238945e-32,8.70373930057686e-31
"ENSG00000088320",-1.3923486884258,0.762041268432078,137.317933349095,1.0274459659677e-31,9.24461871476763e-31
"ENSG00000198807",2.0316354628016,3.25544849868333,136.978721395737,1.21884209632276e-31,1.09603505924423e-30
"ENSG00000153250",-0.845512559460796,6.50934077184226,136.975436040303,1.22086034097236e-31,1.097210923435e-30
"ENSG00000169689",1.4261639310035,5.21672629170436,136.862701122713,1.29217797316473e-31,1.16062989561742e-30
"ENSG00000177606",-1.51242356491508,8.68784751086667,136.620602365494,1.45972968030417e-31,1.310361992087e-30
"ENSG00000073712",-1.47022248363688,6.79027284530169,136.590313579679,1.48216663020287e-31,1.32972996922326e-30
"ENSG00000164066",-1.37787601043731,4.38644910491801,136.575433739788,1.49331514567833e-31,1.33895388207163e-30
"ENSG00000118407",-1.49783636703522,2.04649566703087,136.433799226637,1.60372217766893e-31,1.43711377964064e-30
"ENSG00000183060",-1.01061606793472,3.19810868239372,136.385896671291,1.64288142164868e-31,1.47135087878513e-30
"ENSG00000142661",-1.73504717164176,1.6394180443306,136.384456495272,1.64407342441583e-31,1.47156485060756e-30
"ENSG00000175063",2.55861856103217,4.6784270462002,136.318194448228,1.69986276950375e-31,1.52061883899988e-30
"ENSG00000169750",1.51974552676267,4.16382609641967,136.187806108488,1.81523220091825e-31,1.6228827551927e-30
"ENSG00000092470",1.08124088717795,3.52978582043565,136.185232178334,1.81758677797186e-31,1.62404744513227e-30
"ENSG00000196653",-1.43299519953525,3.03262648712997,136.150443645267,1.84971185358453e-31,1.65179589469897e-30
"ENSG00000104047",-0.813740975873973,4.74904901863548,136.022930704999,1.97239432087009e-31,1.76033342856845e-30
"ENSG00000187522",0.83939354605385,3.99771577020861,136.020166458271,1.97514208255374e-31,1.76176740350258e-30
"ENSG00000231889",-1.00905773055526,1.31830604828271,135.964787785135,2.03100428474189e-31,1.81054885429646e-30
"ENSG00000108474",-1.02406548485478,2.97435160089832,135.900880777024,2.0974359589332e-31,1.86869077933806e-30
"ENSG00000128655",-2.50234281090353,2.136032726289,135.882820650826,2.11660035717338e-31,1.88467759600675e-30
"ENSG00000134030",-1.13980729484672,6.0085464395488,135.71721155434,2.300707839652e-31,2.04743106883152e-30
"ENSG00000243701",-1.41734393096015,3.36068131804443,135.697399445647,2.32377924183116e-31,2.06677139941665e-30
"ENSG00000167740",-0.828080442765884,4.58034041021052,135.673145548413,2.35233839881437e-31,2.09096746561278e-30
"ENSG00000228288",1.43729029888276,2.32691803734892,135.646549295141,2.38405937441406e-31,2.11794457657958e-30
"ENSG00000197181",-2.02908933591002,0.946227181929971,135.631184410362,2.40257944673342e-31,2.13317002056148e-30
"ENSG00000111452",-2.39107594445985,3.33463113488048,135.527973220416,2.53077033307501e-31,2.2456950541769e-30
"ENSG00000178947",-2.26319257368914,3.53962507025791,135.464944036917,2.61239545910879e-31,2.31679413490177e-30
"ENSG00000119421",0.755143272926194,5.43854921663198,135.461430089454,2.61702286314187e-31,2.31956561463321e-30
"ENSG00000158042",0.812551360026688,5.51672152690389,135.424206938068,2.66654703565959e-31,2.36210477513391e-30
"ENSG00000182180",0.659211618988219,6.18329977922353,135.350671737615,2.76715493365208e-31,2.44982065226996e-30
"ENSG00000197580",-1.30126729689724,0.320626403342825,135.349287092826,2.76908532232296e-31,2.45012477803247e-30
"ENSG00000128596",-1.72149951664452,2.15424739781943,135.261680686199,2.89399927760055e-31,2.55918378271206e-30
"ENSG00000128567",-1.03355248254765,7.39574519321644,135.172356260164,3.02716693681455e-31,2.67541256464892e-30
"ENSG00000149527",-2.25211993301639,4.04427258417179,135.149299874485,3.06252410004273e-31,2.70511282063271e-30
"ENSG00000115504",-1.11181111352058,5.6179896490992,135.063089983471,3.19842620739902e-31,2.82353920195774e-30
"ENSG00000179057",1.65530396377381,1.57118656178568,135.053459763908,3.21397706429884e-31,2.8356460498728e-30
"ENSG00000245498",-1.44029956943879,1.61299848736578,135.007660337766,3.2889751433679e-31,2.90015855017706e-30
"ENSG00000186908",-1.01094590334169,5.32496490663816,134.985257250138,3.32629590468422e-31,2.93139319453906e-30
"ENSG00000267414",-1.1752836348696,0.777609476379504,134.971331257192,3.34970803721174e-31,2.95034181942666e-30
"ENSG00000130669",1.37005906633042,6.62638199594554,134.93190950797,3.41688061465608e-31,3.00779000514766e-30
"ENSG00000086289",-1.61841698510325,4.41112791966328,134.82616608198,3.60379022663444e-31,3.17051402274847e-30
"ENSG00000101695",-1.44603131024824,4.23017155631935,134.779447504836,3.68959326367158e-31,3.24415261908253e-30
"ENSG00000204186",-1.7810179793025,3.55566124663396,134.767204388339,3.71241480012606e-31,3.26236109925705e-30
"ENSG00000101680",-2.07459485323361,3.66755618990551,134.756666730245,3.7321703247387e-31,3.27785607587972e-30
"ENSG00000145949",-1.3652067461561,1.18736311213931,134.733328086038,3.77629966612943e-31,3.31472807532907e-30
"ENSG00000163191",1.12757197454209,8.85686020639252,134.627298789696,3.9834458959984e-31,3.49456844512587e-30
"ENSG00000136003",-0.629462572972257,6.37520230602643,134.482936475673,4.28387149359551e-31,3.75598954350453e-30
"ENSG00000198947",-2.43451625025569,6.24130549253792,134.381283043053,4.50891491765194e-31,3.9510582479311e-30
"ENSG00000120833",-1.8446383765518,5.05340130765275,134.311353514455,4.67055456374268e-31,4.09037790494538e-30
"ENSG00000109670",-0.881243302738782,4.99964827654489,134.168750215907,5.01835896412759e-31,4.39248653095975e-30
"ENSG00000124785",-1.90793404751229,5.13030188258398,134.151601228289,5.06189271525939e-31,4.42808065289547e-30
"ENSG00000165501",0.793139907670526,3.07735381021295,134.139197050611,5.09361668670885e-31,4.45330926629584e-30
"ENSG00000120694",1.08546835184045,7.2925273480734,133.892883217769,5.76641623698346e-31,5.03867949626625e-30
"ENSG00000164924",0.936720732129366,9.88569741307202,133.716459125639,6.30228701585589e-31,5.50380721294202e-30
"ENSG00000103512",0.788784709188093,5.7423352541996,133.65650240567,6.49551509832095e-31,5.66934726501275e-30
"ENSG00000206384",-2.70727324087727,4.01722190919119,133.582365546336,6.74265521719773e-31,5.88172861884367e-30
"ENSG00000198513",-1.25718982894135,3.83146304208944,133.552360414918,6.84533269815139e-31,5.96792415920144e-30
"ENSG00000150594",-1.86404217827291,5.1561652579778,133.382460113682,7.4569352096962e-31,6.49657418976375e-30
"ENSG00000168393",0.962359146029471,4.54592525831961,133.38161224699,7.46012049122483e-31,6.49657418976375e-30
"ENSG00000000460",1.00638649345498,3.04987264724803,133.379822461141,7.46684886108088e-31,6.4987681180997e-30
"ENSG00000109654",-1.70893969850218,5.94071021357915,133.36675680312,7.51615100950735e-31,6.53799276545315e-30
"ENSG00000158445",-2.7958826426413,3.66507324732109,133.298278548582,7.77992252877281e-31,6.76362634258177e-30
"ENSG00000077235",0.789874172633353,6.99436561811352,133.272965237503,7.87975349186973e-31,6.84656127824809e-30
"ENSG00000101843",0.614898978589315,5.59377153821068,133.239542627447,8.0135312386675e-31,6.95681525959692e-30
"ENSG00000196284",-1.00337609154747,2.76249303862069,133.239016059555,8.01565696037754e-31,6.95681525959692e-30
"ENSG00000152990",-1.20374417908263,5.51035255166001,133.208423100908,8.14013190168969e-31,7.06087845854432e-30
"ENSG00000123131",0.91622217515466,6.307083464266,133.206704964406,8.1471796161005e-31,7.06302376600739e-30
"ENSG00000181035",-0.99221486404512,3.72010386308226,133.198511801923,8.18087160734511e-31,7.0882523915493e-30
"ENSG00000180447",-1.44681207322572,5.78045862762753,133.160555862407,8.33878150787857e-31,7.22101999336204e-30
"ENSG00000133119",1.0341330384961,4.30689786572914,133.140363400564,8.42402768927698e-31,7.29075042166124e-30
"ENSG00000020577",-1.41564772692978,4.96954183806104,133.070984383076,8.72362105530245e-31,7.54581003327002e-30
"ENSG00000183763",1.03372202524899,2.33787181218889,133.036541356978,8.87628825121299e-31,7.67356610295233e-30
"ENSG00000069509",0.86482441118342,4.3029623168935,133.034726908174,8.88440439826991e-31,7.67628449408435e-30
"ENSG00000177707",-1.54098092519881,3.19252612743977,132.971074336742,9.17387279894266e-31,7.92195727157017e-30
"ENSG00000102225",0.752362871934741,6.81919121798458,132.910606987444,9.45758748635299e-31,8.16238964724931e-30
"ENSG00000244754",-0.983183604803666,6.56251942674604,132.90870937522,9.46663176035882e-31,8.16563097094638e-30
"ENSG00000142208",0.921089730706879,7.19713391112558,132.907175783745,9.47394738245554e-31,8.16737842462945e-30
"ENSG00000173320",-1.82894481188176,3.26765287008037,132.85944096976,9.70450356189282e-31,8.36146958680944e-30
"ENSG00000004142",0.884327436586622,7.04790536013432,132.84333661653,9.78354575146798e-31,8.42487152273651e-30
"ENSG00000273226",-1.10501238320581,0.138846077881098,132.757084390817,1.02179717955189e-30,8.79406268243099e-30
"ENSG00000170606",0.632390659798036,7.34088005580041,132.609182738419,1.1008285151608e-30,9.46425798615915e-30
"ENSG00000181610",0.8195759184876,5.43926539203991,132.609064180596,1.10089425797551e-30,9.46425798615915e-30
"ENSG00000279267",-1.3445643457655,0.94785192993412,132.591264858401,1.11080903790251e-30,9.5441800474206e-30
"ENSG00000182771",-1.24154995530973,2.13045673360145,132.551811558962,1.13310527865652e-30,9.73033676443639e-30
"ENSG00000137216",0.971000955119448,5.91816743812769,132.447922037161,1.19398086557362e-30,1.02473955333277e-29
"ENSG00000179222",1.08866263921837,8.12234526735767,132.416413341746,1.21308240973545e-30,1.04055513368418e-29
"ENSG00000135624",0.609631465142022,7.91422843102814,132.357357248069,1.24971110414108e-30,1.07137920310595e-29
"ENSG00000100077",-1.51123579829977,5.88041344781799,132.333249939908,1.26497936808292e-30,1.08364036067684e-29
"ENSG00000132964",0.795864536997511,4.07885050743095,132.332563535745,1.26541682014271e-30,1.08364036067684e-29
"ENSG00000067445",-1.32435740419237,3.75385586766575,132.318958763153,1.27411855932329e-30,1.09048728137204e-29
"ENSG00000232434",1.63753963342995,1.85962919171364,132.268137794904,1.30715677064183e-30,1.11814407416675e-29
"ENSG00000205403",-1.52378776894605,2.27777683488579,132.200256947096,1.35262577843379e-30,1.15639767547163e-29
"ENSG00000132963",0.727311647808843,6.35284070825182,132.106012199938,1.41838864342631e-30,1.21194912310472e-29
"ENSG00000270091",-1.22830819860409,0.346813376403264,132.001934282318,1.49473472131767e-30,1.27647699652349e-29
"ENSG00000172586",0.891251188554689,4.84876059606299,131.984076104461,1.50824164088041e-30,1.28729966474259e-29
"ENSG00000123388",2.7564257277994,2.81340166792632,131.892411268803,1.57951717524832e-30,1.34738923678641e-29
"ENSG00000117983",3.5426501190946,6.58854326401995,131.832892154253,1.62759124541936e-30,1.38763163055079e-29
"ENSG00000196843",-1.54099850565147,6.18431071688966,131.811375213706,1.64532848033816e-30,1.40197967640294e-29
"ENSG00000259065",-1.33520682104735,1.09374788431326,131.763994214763,1.6850709681029e-30,1.43505216478262e-29
"ENSG00000166579",-0.636614118345199,5.58286219593352,131.743468556481,1.70258428386727e-30,1.44916765947688e-29
"ENSG00000168005",1.01999838870312,4.4139827009847,131.725187975266,1.71833521375376e-30,1.46176835814645e-29
"ENSG00000064787",2.34846629640944,4.87143840085159,131.697404012905,1.742553965461e-30,1.4815546931012e-29
"ENSG00000182796",-0.918664839936312,3.86082654729253,131.64036267622,1.79335100376798e-30,1.52390421013636e-29
"ENSG00000175283",0.684908361827748,4.50716874656551,131.586931992648,1.84227512763757e-30,1.56461650003983e-29
"ENSG00000145730",-1.19111891968137,7.47667015056585,131.554847917755,1.87229222308728e-30,1.58923539991576e-29
"ENSG00000237438",-2.13375943938632,3.11313484237004,131.508561149598,1.91646094213552e-30,1.62583279926222e-29
"ENSG00000187741",1.43091314317852,2.8736802154081,131.466648551766,1.95735401019398e-30,1.6596126258866e-29
"ENSG00000137563",1.35133288209379,4.53350398659669,131.221236795411,2.21492815074954e-30,1.87697533740795e-29
"ENSG00000185436",-1.70513142140529,3.16842334569332,131.165472780333,2.27803077839585e-30,1.92939085125792e-29
"ENSG00000058799",0.721218307938125,5.72449166999129,131.058654339913,2.4039710218208e-30,2.0349403825062e-29
"ENSG00000146425",0.870401913631038,6.30380740921112,131.022835094625,2.44774268480959e-30,2.07085737279233e-29
"ENSG00000166398",-0.806821111088259,5.65104525695336,131.01535921118,2.45697839048577e-30,2.07753265876782e-29
"ENSG00000126067",0.611777185503346,6.74620734666059,131.004697534317,2.47021015110279e-30,2.0875777084306e-29
"ENSG00000188643",1.34169043017077,7.80265620755763,130.957506271841,2.52963836490721e-30,2.13663109158465e-29
"ENSG00000149600",0.761830847708829,5.40036383496208,130.914592499121,2.58492036415057e-30,2.18213069559786e-29
"ENSG00000178187",-1.45433701474217,0.585978898246678,130.871322599067,2.64188454107014e-30,2.22899985323076e-29
"ENSG00000179761",2.16283058801601,1.4274373946434,130.813238682813,2.72032988311499e-30,2.29393191672832e-29
"ENSG00000163638",-1.43855834423518,5.02138546167617,130.807180239653,2.72864511526853e-30,2.29968780457129e-29
"ENSG00000175984",-1.26310490836456,2.32803955676556,130.786241007112,2.75758052200582e-30,2.32280650626132e-29
"ENSG00000147862",-1.55744464539033,8.0138148584915,130.780425483343,2.76567116203173e-30,2.32835129453489e-29
"ENSG00000273203",-2.33941808883932,1.10059049770876,130.72185247137,2.84849427752261e-30,2.39677120680922e-29
"ENSG00000111203",-0.810785903914897,4.50708376579556,130.646619546867,2.95852428045868e-30,2.48799645371906e-29
"ENSG00000035499",2.12081968621407,2.17770345048785,130.62969789775,2.98385242125964e-30,2.50793039652961e-29
"ENSG00000152270",-3.13932140321759,5.23663221923917,130.554258472819,3.09943398765492e-30,2.60365945426507e-29
"ENSG00000204314",-1.34531787391742,1.44906606231451,130.541604321986,3.11925545019545e-30,2.61888548945176e-29
"ENSG00000131462",0.85755000081537,4.85923280445091,130.451602403897,3.26393996951641e-30,2.73887136572464e-29
"ENSG00000154175",-2.09834632894005,6.04510423337276,130.445905337024,3.27332108703077e-30,2.74525136250706e-29
"ENSG00000258441",-1.38242969961226,3.72529535507524,130.441308377402,3.28091035912616e-30,2.75012247257915e-29
"ENSG00000262879",-1.17542868719159,3.8932139501673,130.354832109758,3.42700174081779e-30,2.87102044917128e-29
"ENSG00000143434",-1.12292394096324,3.69563598480748,130.337422476876,3.4571908358703e-30,2.8947411337222e-29
"ENSG00000164530",-3.94111886660936,5.85122384670672,130.306609950802,3.51127455894528e-30,2.93843247642901e-29
"ENSG00000157613",1.93728216465445,6.16352648797909,130.235497068005,3.63934761564236e-30,3.04396138599773e-29
"ENSG00000150977",-0.859090281973469,4.93188168834294,130.200675287898,3.70375457780386e-30,3.09615434116359e-29
