"ID","uniprot_id","max_hit","num_hits"
"P01721-F1","P01721",0.18325,0
"P01730-F1","P01730",0.896638095238095,1
"P01732-F1","P01732",0.182928571428571,0
"P01733-F1","P01733",0.923857142857143,1
"P01737-F1","P01737",0.973961904761905,1
"P01742-F1","P01742",0.830473333333333,1
"P01743-F1","P01743",0.288654545454545,0
"P01762-F1","P01762",0.891147619047619,1
"P01763-F1","P01763",0.3208,0
"P01764-F1","P01764",0.3136,0
"P01766-F1","P01766",0.347633333333333,0
"P01767-F1","P01767",0.938904761904762,1
"P01768-F1","P01768",0.532580952380952,0
"P01772-F1","P01772",0.848809523809524,1
"P01780-F1","P01780",0.920876190476191,1
"P01782-F1","P01782",0.635666666666667,0
"P01814-F1","P01814",0.762490909090909,1
"P01817-F1","P01817",0.359563636363636,0
"P01824-F1","P01824",0.45302380952381,0
"P01825-F1","P01825",0.609628571428571,0
"P01833-F1","P01833",0.862842857142857,1
"P01834-F1","P01834",0.888538095238095,1
"P01848-F1","P01848",0.773925,1
"P01850-F1","P01850",0.297761904761905,0
"P01854-F1","P01854",0.476821428571429,0
"P01857-F1","P01857",0.425157142857143,0
"P01859-F1","P01859",0.299895238095238,0
"P01860-F1","P01860",0.823105882352941,1
"P01861-F1","P01861",0.408961904761905,0
"P01871-F1","P01871",0.291114285714286,0
"P01876-F1","P01876",0.468466666666667,0
"P01877-F1","P01877",0.310595238095238,0
"P01880-F1","P01880",0.777071428571429,3
"P01889-F1","P01889",0.480609523809524,0
"P01893-F1","P01893",0.61607619047619,0
"P01903-F1","P01903",0.6391,0
"P01906-F1","P01906",0.63282380952381,0
"P01909-F1","P01909",0.870952380952381,1
"P01911-F1","P01911",0.8811,5
"P01920-F1","P01920",0.928283333333333,1
"P02008-F1","P02008",0.898485714285714,1
"P02042-F1","P02042",0.76722380952381,1
"P02100-F1","P02100",0.3035,0
"P02144-F1","P02144",0.0335618181818182,0
"P02452-F1","P02452",0.600666666666667,0
"P02458-F1","P02458",0.470385714285714,0
"P02461-F1","P02461",0.844971428571429,1
"P02489-F1","P02489",0.853733333333333,1
"P02511-F1","P02511",0.564033333333333,0
"P02533-F1","P02533",0.6637,0
"P02538-F1","P02538",0.398880952380952,0
"P02545-F1","P02545",0.944571428571429,1
"P02549-F1","P02549",0.533563636363636,0
"P02585-F1","P02585",0.201105263157895,0
"P02647-F1","P02647",0.1091,0
"P02649-F1","P02649",0.405738095238095,0
"P02652-F1","P02652",0.256736363636364,0
"P02654-F1","P02654",0.627733333333333,0
"P02655-F1","P02655",0.190290476190476,0
"P02656-F1","P02656",0.688009090909091,0
"P02671-F1","P02671",0.91057619047619,1
"P02675-F1","P02675",0.754027272727273,3
"P02679-F1","P02679",0.835942857142857,2
"P02686-F1","P02686",0.276547619047619,0
"P02689-F1","P02689",0.232071428571429,0
"P02708-F1","P02708",0.318128571428571,0
"P02724-F1","P02724",0.565981818181818,0
"P02730-F1","P02730",0.427152380952381,0
"P02741-F1","P02741",0.72760625,3
"P02743-F1","P02743",0.754404761904762,9
"P02745-F1","P02745",0.263609523809524,0
"P02746-F1","P02746",0.465666666666667,0
"P02747-F1","P02747",0.859647619047619,1
"P02748-F1","P02748",0.379157142857143,0
"P02749-F1","P02749",0.632928571428571,0
"P02750-F1","P02750",0.416209523809524,0
"P02751-F1","P02751",0.34822380952381,0
"P02753-F1","P02753",0.135663333333333,0
"P02760-F1","P02760",0.624657142857143,0
"P02763-F1","P02763",0.481829411764706,0
"P02765-F1","P02765",0.44321875,0
"P02766-F1","P02766",0.438727272727273,0
"P02768-F1","P02768",0.541416666666667,0
"P02771-F1","P02771",0.0742127272727273,0
"P02774-F1","P02774",0.142985714285714,0
"P02775-F1","P02775",0.206880952380952,0
"P02776-F1","P02776",0.476181818181818,0
"P02778-F1","P02778",0.84805,1
"P02786-F1","P02786",0.401804761904762,0
"P02787-F1","P02787",0.620152380952381,0
"P02788-F1","P02788",0.595866666666667,0
"P02790-F1","P02790",0.3073,0
"P02792-F1","P02792",0.661114285714286,0
"P02794-F1","P02794",0.640144444444444,0
"P02810-F1","P02810",0.0367245454545455,0
"P02818-F1","P02818",0.604171428571429,0
"P03372-F1","P03372",0.539619047619048,0
"P03886-F1","P03886",0.459990476190476,0
"P03891-F1","P03891",0.626278571428571,0
"P03897-F1","P03897",0.586871428571429,0
"P03901-F1","P03901",0.401572727272727,0
"P03905-F1","P03905",0.540814285714286,0
"P03915-F1","P03915",0.79952380952381,5
"P03923-F1","P03923",0.475118181818182,0
"P03950-F1","P03950",0.8016,1
"P03951-F1","P03951",0.856790909090909,1
"P03952-F1","P03952",0.304509090909091,0
"P03956-F1","P03956",0.833257142857143,1
"P03971-F1","P03971",0.923128571428571,1
"P03973-F1","P03973",0.981114285714286,1
"P03979-F1","P03979",0.265054545454545,0
"P03986-F1","P03986",0.117790476190476,0
"P03999-F1","P03999",0.221057142857143,0
"P04000-F1","P04000",0.607785714285714,0
"P04001-F1","P04001",0.313514285714286,0
"P04003-F1","P04003",0.163863636363636,0
"P04004-F1","P04004",0.819790476190476,2
"P04035-F1","P04035",0.501928571428571,0
"P04040-F1","P04040",0.293042857142857,0
"P04049-F1","P04049",0.147750476190476,0
"P04053-F1","P04053",0.171308095238095,0
"P04054-F1","P04054",0.6983,0
"P04062-F1","P04062",0.26443125,0
"P04066-F1","P04066",0.487019047619048,0
"P04070-F1","P04070",0.47607619047619,0
"P04075-F1","P04075",0.698895238095238,0
"P04080-F1","P04080",0.964428571428571,1
"P04083-F1","P04083",0.689709523809524,0
"P04085-F1","P04085",0.523133333333333,0
"P04090-F1","P04090",0.847609090909091,1
"P04114-F1","P04114",0.328319047619048,0
"P04114-F10","P04114",0.391119047619048,0
"P04114-F11","P04114",0.937719047619048,1
"P04114-F12","P04114",0.919828571428571,1
"P04114-F13","P04114",0.266912857142857,0
"P04114-F14","P04114",0.528304761904762,0
"P04114-F15","P04114",0.676133333333333,0
"P04114-F16","P04114",0.257947619047619,0
"P04114-F17","P04114",0.254095238095238,0
"P04114-F2","P04114",0.717533333333333,3
"P04114-F3","P04114",0.271333333333333,0
"P04114-F4","P04114",0.714680952380952,5
"P04114-F5","P04114",0.384128571428571,0
"P04114-F6","P04114",0.573233333333333,0
"P04114-F7","P04114",0.12852,0
"P04114-F8","P04114",0.586338095238095,0
"P04114-F9","P04114",0.709295238095238,2
"P04118-F1","P04118",0.500546666666667,0
"P04141-F1","P04141",0.853481818181818,3
"P04150-F1","P04150",0.408185714285714,0
"P04155-F1","P04155",0.397595238095238,0
"P04156-F1","P04156",0.755109523809524,7
"P04179-F1","P04179",0.0716585714285714,0
"P04180-F1","P04180",0.551885714285714,0
"P04181-F1","P04181",0.950090476190476,1
"P04183-F1","P04183",0.713563636363636,1
"P04196-F1","P04196",0.333514285714286,0
"P04198-F1","P04198",0.55052380952381,0
"P04201-F1","P04201",0.621795238095238,0
"P04211-F1","P04211",0.862578947368421,1
"P04216-F1","P04216",0.551142857142857,0
"P04217-F1","P04217",0.766952380952381,15
"P04233-F1","P04233",0.934909523809524,1
"P04234-F1","P04234",0.462385714285714,0
"P04259-F1","P04259",0.940019047619048,1
"P04264-F1","P04264",0.307128571428571,0
"P04271-F1","P04271",0.375481818181818,0
"P04275-F1","P04275",0.662780952380952,0
"P04275-F2","P04275",0.561657142857143,0
"P04275-F3","P04275",0.634333333333333,0
"P04275-F4","P04275",0.859628571428571,11
"P04275-F5","P04275",0.396742857142857,0
"P04275-F6","P04275",0.874238095238095,1
"P04275-F7","P04275",0.4494,0
"P04275-F8","P04275",0.686533333333333,0
"P04275-F9","P04275",0.624095238095238,0
"P04278-F1","P04278",0.845090476190476,1
"P04350-F1","P04350",0.24277619047619,0
"P04406-F1","P04406",0.703514285714286,1
"P04424-F1","P04424",0.414709523809524,0
"P04430-F1","P04430",0.0905657142857143,0
"P04432-F1","P04432",0.761266666666667,6
"P04433-F1","P04433",0.230547619047619,0
"P04435-F1","P04435",0.79215625,1
"P04437-F1","P04437",0.896347619047619,1
"P04439-F1","P04439",0.579490476190476,0
"P04440-F1","P04440",0.355809523809524,0
"P04554-F1","P04554",0.959295238095238,1
"P04626-F1","P04626",0.710053333333333,1
"P04628-F1","P04628",0.337323076923077,0
"P04629-F1","P04629",0.505985714285714,0
"P04632-F1","P04632",0.219495238095238,0
"P04637-F1","P04637",0.59552380952381,0
"P04746-F1","P04746",0.3537,0
"P04792-F1","P04792",0.125409047619048,0
"P04798-F1","P04798",0.109425238095238,0
"P04808-F1","P04808",0.617195238095238,0
"P04818-F1","P04818",0.600571428571429,0
"P04839-F1","P04839",0.428118181818182,0
"P04843-F1","P04843",0.618109523809524,0
"P04844-F1","P04844",0.922038095238095,1
"P04899-F1","P04899",0.187057142857143,0
"P04908-F1","P04908",0.862154545454545,1
"P04920-F1","P04920",0.325633333333333,0
"P04921-F1","P04921",0.586947619047619,0
"P05000-F1","P05000",0.623428571428571,0
"P05013-F1","P05013",0.555485714285714,0
"P05014-F1","P05014",0.2374,0
"P05015-F1","P05015",0.2939,0
"P05019-F1","P05019",0.944971428571429,1
"P05023-F1","P05023",0.915161904761905,1
"P05026-F1","P05026",0.603338095238095,0
"P05062-F1","P05062",0.913085714285714,1
"P05067-F1","P05067",0.350115384615385,0
"P05089-F1","P05089",0.331428571428571,0
"P05090-F1","P05090",0.786109523809524,2
"P05091-F1","P05091",0.778309523809524,1
"P05093-F1","P05093",0.523585714285714,0
"P05106-F1","P05106",0.209928571428571,0
"P05107-F1","P05107",0.240463636363636,0
"P05108-F1","P05108",0.783428571428571,5
"P05109-F1","P05109",0.316209523809524,0
"P05111-F1","P05111",0.200445454545455,0
"P05112-F1","P05112",0.573847619047619,0
"P05113-F1","P05113",0.22351875,0
"P05114-F1","P05114",0.508052380952381,0
"P05120-F1","P05120",0.363919047619048,0
"P05121-F1","P05121",0.888633333333333,1
"P05129-F1","P05129",0.350754545454545,0
"P05141-F1","P05141",0.757842857142857,2
"P05154-F1","P05154",0.424380952380952,0
"P05155-F1","P05155",0.506504761904762,0
"P05156-F1","P05156",0.113610952380952,0
"P05160-F1","P05160",0.907990909090909,1
"P05161-F1","P05161",0.324733333333333,0
"P05162-F1","P05162",0.50735,0
"P05164-F1","P05164",0.591714285714286,0
"P05165-F1","P05165",0.757985714285714,1
"P05166-F1","P05166",0.677019047619048,0
"P05177-F1","P05177",0.636472727272727,0
"P05181-F1","P05181",0.375080952380952,0
"P05186-F1","P05186",0.782419047619048,1
"P05187-F1","P05187",0.825742857142857,2
"P05198-F1","P05198",0.617457142857143,0
"P05204-F1","P05204",0.273073333333333,0
"P05230-F1","P05230",0.638825,0
"P05231-F1","P05231",0.156342857142857,0
"P05305-F1","P05305",0.228518181818182,0
"P05362-F1","P05362",0.686833333333333,0
"P05386-F1","P05386",0.887557142857143,1
"P05387-F1","P05387",0.772661904761905,4
"P05388-F1","P05388",0.726690476190476,6
"P05408-F1","P05408",0.882071428571429,1
"P05412-F1","P05412",0.902809523809524,1
"P05413-F1","P05413",0.814845454545455,1
"P05423-F1","P05423",0.141429090909091,0
"P05451-F1","P05451",0.19247619047619,0
"P05452-F1","P05452",0.764904761904762,2
"P05455-F1","P05455",0.596195238095238,0
"P05496-F1","P05496",0.945828571428571,1
"P05538-F1","P05538",0.986166666666667,1
"P05543-F1","P05543",0.946209523809524,1
"P05546-F1","P05546",0.802528571428571,8
"P05549-F1","P05549",0.462609523809524,0
"P05556-F1","P05556",0.697261904761905,0
"P05771-F1","P05771",0.945947619047619,1
"P05783-F1","P05783",0.718928571428571,3
"P05787-F1","P05787",0.506209090909091,0
"P05813-F1","P05813",0.526204761904762,0
"P05814-F1","P05814",0.447480952380952,0
"P05937-F1","P05937",0.615823076923077,0
"P05976-F1","P05976",0.269228571428571,0
"P05981-F1","P05981",0.782561904761905,1
"P05997-F1","P05997",0.742533333333333,17
"P06028-F1","P06028",0.620845454545455,0
"P06126-F1","P06126",0.745028571428571,9
"P06127-F1","P06127",0.923690476190476,1
"P06132-F1","P06132",0.356336363636364,0
"P06133-F1","P06133",0.576733333333333,0
"P06213-F1","P06213",0.77897619047619,13
"P06239-F1","P06239",0.349257142857143,0
"P06241-F1","P06241",0.901114285714286,1
"P06276-F1","P06276",0.602114285714286,0
"P06280-F1","P06280",0.35072380952381,0
"P06307-F1","P06307",0.598419047619048,0
"P06310-F1","P06310",0.446858333333333,0
"P06312-F1","P06312",0.581833333333333,0
"P06315-F1","P06315",0.507191666666667,0
"P06331-F1","P06331",0.190890476190476,0
"P06340-F1","P06340",0.681514285714286,0
"P06396-F1","P06396",0.91337619047619,1
"P06400-F1","P06400",0.601961904761905,0
"P06401-F1","P06401",0.883395238095238,1
"P06454-F1","P06454",0.404481818181818,0
"P06493-F1","P06493",0.28215625,0
"P06576-F1","P06576",0.967027272727273,1
"P06681-F1","P06681",0.869009523809524,10
"P06702-F1","P06702",0.624716666666667,0
"P06703-F1","P06703",0.515018181818182,0
"P06727-F1","P06727",0.82682380952381,1
"P06729-F1","P06729",0.720566666666667,1
"P06730-F1","P06730",0.293036363636364,0
"P06731-F1","P06731",0.976852380952381,1
"P06732-F1","P06732",0.357147619047619,0
"P06733-F1","P06733",0.809752380952381,1
"P06734-F1","P06734",0.363146153846154,0
"P06737-F1","P06737",0.687690476190476,0
"P06744-F1","P06744",0.437919047619048,0
"P06746-F1","P06746",0.851080952380952,2
"P06748-F1","P06748",0.824176190476191,1
"P06753-F1","P06753",0.582819047619048,0
"P06756-F1","P06756",0.553290476190476,0
"P06850-F1","P06850",0.2312,0
"P06858-F1","P06858",0.4792,0
"P06865-F1","P06865",0.751947619047619,14
"P06870-F1","P06870",0.0617630769230769,0
"P06899-F1","P06899",0.564683333333333,0
"P07093-F1","P07093",0.681219047619048,0
"P07098-F1","P07098",0.531990909090909,0
"P07099-F1","P07099",0.963404761904762,1
"P07101-F1","P07101",0.391363636363636,0
"P07108-F1","P07108",0.67377619047619,0
"P07148-F1","P07148",0.0591318181818182,0
"P07195-F1","P07195",0.788485714285714,9
"P07196-F1","P07196",0.917314285714286,1
"P07197-F1","P07197",0.662814285714286,0
"P07199-F1","P07199",0.12163380952381,0
"P07202-F1","P07202",0.35855,0
"P07204-F1","P07204",0.58905,0
"P07205-F1","P07205",0.563152380952381,0
"P07225-F1","P07225",0.854519047619048,1
"P07237-F1","P07237",0.410857142857143,0
"P07288-F1","P07288",0.863447619047619,1
"P07305-F1","P07305",0.566714285714286,0
"P07306-F1","P07306",0.483428571428571,0
"P07307-F1","P07307",0.705933333333333,2
"P07311-F1","P07311",0.3858,0
"P07315-F1","P07315",0.720314285714286,5
"P07316-F1","P07316",0.93034375,1
"P07320-F1","P07320",0.689642857142857,0
"P07327-F1","P07327",0.781095238095238,5
"P07332-F1","P07332",0.582080952380952,0
"P07333-F1","P07333",0.19612380952381,0
"P07339-F1","P07339",0.626480952380952,0
"P07355-F1","P07355",0.81362380952381,1
"P07357-F1","P07357",0.243945454545455,0
"P07358-F1","P07358",0.426133333333333,0
"P07359-F1","P07359",0.2104,0
"P07360-F1","P07360",0.731585714285714,4
"P07384-F1","P07384",0.335404761904762,0
"P07437-F1","P07437",0.662995238095238,0
"P07451-F1","P07451",0.478314285714286,0
"P07477-F1","P07477",0.095687619047619,0
"P07478-F1","P07478",0.353880952380952,0
"P07492-F1","P07492",0.730066666666667,2
"P07498-F1","P07498",0.420566666666667,0
"P07510-F1","P07510",0.671495238095238,0
"P07550-F1","P07550",0.422461904761905,0
"P07585-F1","P07585",0.80867619047619,7
"P07602-F1","P07602",0.531095238095238,0
"P07686-F1","P07686",0.954047619047619,1
"P07711-F1","P07711",0.399280952380952,0
"P07737-F1","P07737",0.343866666666667,0
"P07738-F1","P07738",0.383425,0
"P07741-F1","P07741",0.145409523809524,0
"P07766-F1","P07766",0.320245454545455,0
"P07814-F1","P07814",0.1521,0
"P07858-F1","P07858",0.829385714285714,1
"P07864-F1","P07864",0.46357619047619,0
"P07900-F1","P07900",0.52487619047619,0
"P07902-F1","P07902",0.828642857142857,5
"P07910-F1","P07910",0.547019047619048,0
"P07911-F1","P07911",0.667085714285714,0
"P07919-F1","P07919",0.369119047619048,0
"P07942-F1","P07942",0.693727272727273,0
"P07947-F1","P07947",0.84282380952381,2
"P07948-F1","P07948",0.459395238095238,0
"P07949-F1","P07949",0.729280952380952,1
"P07951-F1","P07951",0.202347619047619,0
"P07954-F1","P07954",0.603761904761905,0
"P07988-F1","P07988",0.242685714285714,0
"P07992-F1","P07992",0.613257142857143,0
"P07996-F1","P07996",0.646704761904762,0
"P07998-F1","P07998",0.819066666666667,6
"P08034-F1","P08034",0.911947619047619,1
"P08048-F1","P08048",0.863804761904762,1
"P08069-F1","P08069",0.867447619047619,1
"P08100-F1","P08100",0.777157142857143,3
"P08118-F1","P08118",0.392109523809524,0
"P08123-F1","P08123",0.7377,7
"P08133-F1","P08133",0.789463636363636,3
"P08134-F1","P08134",0.505472727272727,0
"P08138-F1","P08138",0.79622380952381,1
"P08172-F1","P08172",0.510690476190476,0
"P08173-F1","P08173",0.202857142857143,0
"P08174-F1","P08174",0.302190476190476,0
"P08183-F1","P08183",0.941947619047619,1
"P08185-F1","P08185",0.699428571428571,0
"P08195-F1","P08195",0.476690476190476,0
"P08217-F1","P08217",0.458347619047619,0
"P08218-F1","P08218",0.48382380952381,0
"P08235-F1","P08235",0.696142857142857,0
"P08236-F1","P08236",0.306814285714286,0
"P08237-F1","P08237",0.61882380952381,0
"P08238-F1","P08238",0.170190476190476,0
"P08240-F1","P08240",0.894519047619048,2
"P08243-F1","P08243",0.462214285714286,0
"P08246-F1","P08246",0.870547619047619,1
"P08247-F1","P08247",0.497533333333333,0
"P08253-F1","P08253",0.981085714285714,1
"P08254-F1","P08254",0.752361904761905,10
"P08263-F1","P08263",0.449791666666667,0
"P08294-F1","P08294",0.665563636363636,0
"P08311-F1","P08311",0.702961904761905,1
"P08319-F1","P08319",0.173490476190476,0
"P08397-F1","P08397",0.825104761904762,1
"P08473-F1","P08473",0.417953846153846,0
"P08476-F1","P08476",0.336614285714286,0
"P08493-F1","P08493",0.476709090909091,0
"P08514-F1","P08514",0.780566666666667,3
"P08519-F1","P08519",0.3365,0
"P08519-F10","P08519",0.719161904761905,1
"P08519-F11","P08519",0.339614285714286,0
"P08519-F12","P08519",0.366695238095238,0
"P08519-F13","P08519",0.307480952380952,0
"P08519-F14","P08519",0.0677266666666667,0
"P08519-F15","P08519",0.448538095238095,0
"P08519-F16","P08519",0.717685714285714,12
"P08519-F17","P08519",0.856433333333333,1
"P08519-F2","P08519",0.731057142857143,1
"P08519-F3","P08519",0.489266666666667,0
"P08519-F4","P08519",0.259090476190476,0
"P08519-F5","P08519",0.691390476190476,0
"P08519-F6","P08519",0.835385714285714,1
"P08519-F7","P08519",0.490495238095238,0
"P08519-F8","P08519",0.359,0
"P08519-F9","P08519",0.655307692307692,0
"P08559-F1","P08559",0.628347619047619,0
"P08567-F1","P08567",0.0369780952380952,0
"P08571-F1","P08571",0.383264285714286,0
"P08574-F1","P08574",0.491942857142857,0
"P08575-F1","P08575",0.601971428571429,0
"P08579-F1","P08579",0.924557142857143,1
"P08581-F1","P08581",0.297618181818182,0
"P08582-F1","P08582",0.210514285714286,0
"P08588-F1","P08588",0.290271428571429,0
"P08590-F1","P08590",0.904290909090909,1
"P08603-F1","P08603",0.354928571428571,0
"P08620-F1","P08620",0.918707692307692,1
"P08621-F1","P08621",0.712585714285714,2
"P08631-F1","P08631",0.761938095238095,15
"P08637-F1","P08637",0.702990476190476,1
"P08648-F1","P08648",0.233357142857143,0
"P08651-F1","P08651",0.891246153846154,1
"P08670-F1","P08670",0.903219047619048,1
"P08684-F1","P08684",0.758785714285714,13
"P08686-F1","P08686",0.522004761904762,0
"P08697-F1","P08697",0.138879090909091,0
"P08700-F1","P08700",0.76327619047619,2
"P08708-F1","P08708",0.287385714285714,0
"P08709-F1","P08709",0.724166666666667,11
"P08727-F1","P08727",0.787852380952381,5
"P08729-F1","P08729",0.1114,0
"P08754-F1","P08754",0.65702380952381,0
"P08758-F1","P08758",0.654266666666667,0
"P08779-F1","P08779",0.482385714285714,0
"P08833-F1","P08833",0.510747619047619,0
"P08842-F1","P08842",0.56342380952381,0
"P08861-F1","P08861",0.389061904761905,0
"P08865-F1","P08865",0.682795238095238,0
"P08887-F1","P08887",0.9537,1
"P08908-F1","P08908",0.8826,1
"P08910-F1","P08910",0.692619047619048,0
"P08912-F1","P08912",0.238471428571429,0
"P08913-F1","P08913",0.425333333333333,0
"P08922-F1","P08922",0.914438095238095,10
"P08949-F1","P08949",0.113885714285714,0
"P08962-F1","P08962",0.772795238095238,5
"P08F94-F1","P08F94",0.2166,0
"P08F94-F10","P08F94",0.656085714285714,0
"P08F94-F11","P08F94",0.792657142857143,4
"P08F94-F12","P08F94",0.527809523809524,0
"P08F94-F13","P08F94",0.656704761904762,0
"P08F94-F14","P08F94",0.980785714285714,1
"P08F94-F15","P08F94",0.234090476190476,0
"P08F94-F2","P08F94",0.643561904761905,0
"P08F94-F3","P08F94",0.400290476190476,0
"P08F94-F4","P08F94",0.682004761904762,0
"P08F94-F5","P08F94",0.878466666666667,1
"P08F94-F6","P08F94",0.397657142857143,0
"P08F94-F7","P08F94",0.801385714285714,5
"P08F94-F8","P08F94",0.399109523809524,0
"P08F94-F9","P08F94",0.889704761904762,1
"P09001-F1","P09001",0.433109090909091,0
"P09012-F1","P09012",0.171209523809524,0
"P09016-F1","P09016",0.630214285714286,0
"P09017-F1","P09017",0.10365,0
"P09038-F1","P09038",0.328542857142857,0
"P09067-F1","P09067",0.358504761904762,0
"P09086-F1","P09086",0.65283125,0
"P09093-F1","P09093",0.538626666666667,0
"P09104-F1","P09104",0.864995238095238,1
"P09105-F1","P09105",0.04173,0
"P09110-F1","P09110",0.308818181818182,0
"P09131-F1","P09131",0.3747,0
"P09132-F1","P09132",0.632290476190476,0
"P09172-F1","P09172",0.493257142857143,0
"P09210-F1","P09210",0.458914285714286,0
"P09211-F1","P09211",0.305066666666667,0
"P09228-F1","P09228",0.377573333333333,0
"P09234-F1","P09234",0.78947619047619,1
"P09237-F1","P09237",0.189107619047619,0
"P09238-F1","P09238",0.16267619047619,0
"P09326-F1","P09326",0.491128571428571,0
"P09327-F1","P09327",0.743295238095238,36
"P09341-F1","P09341",0.8809,1
"P09382-F1","P09382",0.418945454545455,0
"P09417-F1","P09417",0.161080952380952,0
"P09429-F1","P09429",0.394525,0
"P09455-F1","P09455",0.58453,0
"P09466-F1","P09466",0.194519047619048,0
"P09467-F1","P09467",0.807714285714286,8
"P09471-F1","P09471",0.348038095238095,0
"P09486-F1","P09486",0.649827272727273,0
"P09488-F1","P09488",0.871819047619048,1
"P09493-F1","P09493",0.907972727272727,1
"P09496-F1","P09496",0.200861904761905,0
"P09497-F1","P09497",0.140585714285714,0
"P09525-F1","P09525",0.905690909090909,1
"P09529-F1","P09529",0.623423809523809,0
"P09543-F1","P09543",0.290528571428571,0
"P09544-F1","P09544",0.706019047619048,2
"P09564-F1","P09564",0.751480952380952,4
"P09565-F1","P09565",0.8152,1
"P09601-F1","P09601",0.603409090909091,0
"P09603-F1","P09603",0.3331,0
"P09619-F1","P09619",0.624233333333333,0
"P09622-F1","P09622",0.542216666666667,0
"P09629-F1","P09629",0.806695238095238,2
"P09630-F1","P09630",0.987057142857143,1
"P09651-F1","P09651",0.860628571428571,6
"P09661-F1","P09661",0.688671428571429,0
"P09668-F1","P09668",0.443685714285714,0
"P09681-F1","P09681",0.261014285714286,0
"P09683-F1","P09683",0.390590909090909,0
"P09693-F1","P09693",0.620561904761905,0
"P09758-F1","P09758",0.894166666666667,1
"P09769-F1","P09769",0.943285714285714,1
"P09848-F1","P09848",0.690778571428571,0
"P09871-F1","P09871",0.209828571428571,0
"P09874-F1","P09874",0.750163636363636,9
"P09884-F1","P09884",0.2293,0
"P09912-F1","P09912",0.961809523809524,1
"P09913-F1","P09913",0.456842857142857,0
"P09914-F1","P09914",0.565781818181818,0
"P09917-F1","P09917",0.35912380952381,0
"P09919-F1","P09919",0.116972727272727,0
"P09923-F1","P09923",0.718038095238095,1
"P09936-F1","P09936",0.69752380952381,0
"P09958-F1","P09958",0.737242857142857,5
"P09960-F1","P09960",0.386209523809524,0
"P09972-F1","P09972",0.827133333333333,2
"P0C024-F1","P0C024",0.671738095238095,0
"P0C025-F1","P0C025",0.902047619047619,1
"P0C091-F1","P0C091",0.78457619047619,67
"P0C0E4-F1","P0C0E4",0.764752380952381,7
"P0C0L4-F1","P0C0L4",0.826445454545454,13
"P0C0L5-F1","P0C0L5",0.889414285714286,1
"P0C0P6-F1","P0C0P6",0.290933333333333,0
"P0C0S5-F1","P0C0S5",0.856173684210526,2
"P0C0S8-F1","P0C0S8",0.600009523809524,0
"P0C1H6-F1","P0C1H6",0.584238095238095,0
"P0C1S8-F1","P0C1S8",0.845061904761905,1
"P0C1Z6-F1","P0C1Z6",0.346395238095238,0
"P0C221-F1","P0C221",0.485395238095238,0
"P0C263-F1","P0C263",0.847352380952381,1
"P0C264-F1","P0C264",0.783466666666667,13
"P0C2L3-F1","P0C2L3",0.699261904761905,0
"P0C2S0-F1","P0C2S0",0.423309090909091,0
"P0C2W1-F1","P0C2W1",0.0345985714285714,0
"P0C2W7-F1","P0C2W7",0.669157142857143,0
"P0C2Y1-F1","P0C2Y1",0.692258333333333,0
"P0C5J1-F1","P0C5J1",0.498638095238095,0
"P0C5Y9-F1","P0C5Y9",0.148454545454545,0
"P0C5Z0-F1","P0C5Z0",0.387209090909091,0
"P0C604-F1","P0C604",0.897623809523809,1
"P0C617-F1","P0C617",0.454990909090909,0
"P0C623-F1","P0C623",0.814838095238095,3
"P0C626-F1","P0C626",0.627390476190476,0
"P0C628-F1","P0C628",0.680133333333333,0
"P0C629-F1","P0C629",0.481957142857143,0
"P0C645-F1","P0C645",0.816719047619048,2
"P0C646-F1","P0C646",0.803714285714286,1
"P0C672-F1","P0C672",0.512880952380952,0
"P0C6A0-F1","P0C6A0",0.564519047619048,0
"P0C6C1-F1","P0C6C1",0.647242857142857,0
"P0C6P0-F1","P0C6P0",0.736906666666667,6
"P0C6S8-F1","P0C6S8",0.923047619047619,1
"P0C7H9-F1","P0C7H9",0.693795238095238,0
"P0C7I0-F1","P0C7I0",0.616890476190476,0
"P0C7I6-F1","P0C7I6",0.786919047619048,2
"P0C7L1-F1","P0C7L1",0.204082,0
"P0C7M3-F1","P0C7M3",0.720905263157895,1
"P0C7M4-F1","P0C7M4",0.8503,1
"P0C7M6-F1","P0C7M6",0.127659166666667,0
"P0C7M7-F1","P0C7M7",0.691980952380952,0
"P0C7M8-F1","P0C7M8",0.420985714285714,0
"P0C7N1-F1","P0C7N1",0.0912507692307692,0
"P0C7N4-F1","P0C7N4",0.53947619047619,0
"P0C7N5-F1","P0C7N5",0.921238095238095,1
"P0C7N8-F1","P0C7N8",0.267857142857143,0
"P0C7P0-F1","P0C7P0",0.261661538461538,0
"P0C7P1-F1","P0C7P1",0.401790476190476,0
"P0C7P2-F1","P0C7P2",0.292447619047619,0
"P0C7P3-F1","P0C7P3",0.811747619047619,15
"P0C7P4-F1","P0C7P4",0.473947619047619,0
"P0C7Q2-F1","P0C7Q2",0.850993333333333,1
"P0C7Q5-F1","P0C7Q5",0.458180952380952,0
"P0C7Q6-F1","P0C7Q6",0.409516666666667,0
"P0C7T2-F1","P0C7T2",0.869636363636364,1
"P0C7T3-F1","P0C7T3",0.612758333333333,0
"P0C7T5-F1","P0C7T5",0.493295238095238,0
"P0C7T8-F1","P0C7T8",0.5007,0
"P0C7U0-F1","P0C7U0",0.383190476190476,0
"P0C7U1-F1","P0C7U1",0.116329090909091,0
